feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
Fpz_lowalpha_spectral_entropy,0.0348623771406491,0.7588400583642748,[-0.19  0.25],0.1481017320184301,0.18983846039636343,[-0.07  0.36],82.0
Fpz_lowalpha_spectral_flatness,0.03304664494353596,0.7710469594219533,[-0.19  0.25],0.14717835651727507,0.1926456151952285,[-0.07  0.36],82.0
Fpz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fpz_lowalpha_spectral_diff,-0.030901189844001406,0.7855423073766252,[-0.25  0.19],-0.05004681950869963,0.6593116512815222,[-0.27  0.17],82.0
Fpz_highalpha_relative_power,0.057384203411031384,0.6131382453252693,[-0.16  0.27],0.03463535016154451,0.7603631760679503,[-0.19  0.25],82.0
Fpz_highalpha_spectral_entropy,-0.05634529253018064,0.6195906473545661,[-0.27  0.17],0.08866817721537015,0.43413653943438013,[-0.13  0.3 ],82.0
Fpz_highalpha_spectral_flatness,-0.05481385368920444,0.6291545218793464,[-0.27  0.17],0.09229042120308385,0.4155196733417795,[-0.13  0.31],82.0
Fpz_highalpha_spectral_edge_frequency,,,,,,,82.0
Fpz_highalpha_spectral_diff,0.06777738600164286,0.5502631015909243,[-0.15  0.28],0.07054805703746145,0.5340434533357445,[-0.15  0.29],82.0
Fpz_beta_relative_power,-0.05739601442743977,0.6130650576958292,[-0.27  0.16],-0.06183207144087473,0.5858494212175347,[-0.28  0.16],82.0
Fpz_beta_spectral_entropy,-0.05513438191862349,0.6271476903659242,[-0.27  0.17],-0.023012407895454213,0.8394347208294937,[-0.24  0.2 ],82.0
Fpz_beta_spectral_flatness,-0.061071743164267084,0.5904748971116849,[-0.28  0.16],-0.022014224425524274,0.846312333801204,[-0.24  0.2 ],82.0
Fpz_beta_spectral_edge_frequency,,,,,,,82.0
Fpz_beta_spectral_diff,0.09754791587263689,0.38933784861378695,[-0.12  0.31],0.1040949844542375,0.35814785811179484,[-0.12  0.32],82.0
Fpz_lowgamma_relative_power,-0.05143822030106071,0.6504503347503348,[-0.27  0.17],-0.05034808706242163,0.6573889548047818,[-0.27  0.17],82.0
Fpz_lowgamma_spectral_entropy,-0.10397387606975349,0.35871043164251315,[-0.32  0.12],-0.029362804559414753,0.7959814983408617,[-0.25  0.19],82.0
Fpz_lowgamma_spectral_flatness,-0.10508289607355503,0.3535791566359612,[-0.32  0.12],-0.028747904908355115,0.8001642404408467,[-0.25  0.19],82.0
Fpz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fpz_lowgamma_spectral_diff,0.013389434679885659,0.9061633919137354,[-0.21  0.23],-0.0010923646657750843,0.9923271534804864,[-0.22  0.22],82.0
Fz_delta_relative_power,-0.10218480941720404,0.36708438638745233,[-0.31  0.12],-0.1261201947236859,0.26495431731634894,[-0.34  0.1 ],82.0
Fz_delta_spectral_entropy,0.17778950950047148,0.11461883475710823,[-0.04  0.38],0.16488994801300302,0.1438414353629641,[-0.06  0.37],82.0
Fz_delta_spectral_flatness,0.17971251203640665,0.11068635892743409,[-0.04  0.38],0.17433610197709642,0.12195049097704957,[-0.05  0.38],82.0
Fz_delta_spectral_edge_frequency,,,,,,,82.0
Fz_delta_spectral_diff,0.06266252554322443,0.5808162600350721,[-0.16  0.28],0.057176685788392585,0.6144247564997547,[-0.16  0.27],82.0
Fz_theta_relative_power,-0.24318201044128152,0.02973551055992696,[-0.44 -0.02],-0.23925495107367598,0.032563074850132746,[-0.44 -0.02],82.0
Fz_theta_spectral_entropy,-0.08082070123175131,0.47604855158940695,[-0.3   0.14],-0.10572099565893373,0.3506474911917177,[-0.32  0.12],82.0
Fz_theta_spectral_flatness,-0.08000292072534912,0.4805378099962947,[-0.29  0.14],-0.10338773054269047,0.36144089207684704,[-0.32  0.12],82.0
Fz_theta_spectral_edge_frequency,,,,,,,82.0
Fz_theta_spectral_diff,0.18060119423450646,0.10890470764599058,[-0.04  0.39],0.18143723029960554,0.10724898478021704,[-0.04  0.39],82.0
Fz_lowalpha_relative_power,-0.1140053061157615,0.3139667000334453,[-0.33  0.11],-0.07640105472226268,0.5005768647752633,[-0.29  0.15],82.0
Fz_lowalpha_spectral_entropy,-0.10742577818634828,0.3428894899376067,[-0.32  0.12],-0.04075988873607627,0.7196107891670365,[-0.26  0.18],82.0
Fz_lowalpha_spectral_flatness,-0.10777852329492163,0.3412977796956197,[-0.32  0.11],-0.04267746706662166,0.7070042417359135,[-0.26  0.18],82.0
Fz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fz_lowalpha_spectral_diff,-0.25096888326960304,0.02473774364655667,[-0.45 -0.03],-0.2872837347545514,0.009771388670965189,[-0.48 -0.07],82.0
Fz_highalpha_relative_power,0.05035740600077952,0.657329516479597,[-0.17  0.27],0.02652956643860715,0.8153000359824774,[-0.19  0.24],82.0
Fz_highalpha_spectral_entropy,0.11862650022522625,0.294622631279329,[-0.1   0.33],0.10245569251959002,0.3658088658546226,[-0.12  0.32],82.0
Fz_highalpha_spectral_flatness,0.11871977689526063,0.2942404259766235,[-0.1   0.33],0.0966391913039935,0.3937914485862116,[-0.13  0.31],82.0
Fz_highalpha_spectral_edge_frequency,,,,,,,82.0
Fz_highalpha_spectral_diff,0.028858859561745814,0.7994090723470963,[-0.19  0.25],0.07975899676412203,0.48188121238446857,[-0.14  0.29],82.0
Fz_beta_relative_power,-0.06920363437996241,0.5418841249829722,[-0.28  0.15],-0.1430534699531379,0.20555113607215977,[-0.35  0.08],82.0
Fz_beta_spectral_entropy,-0.03540254760753678,0.755219766371888,[-0.25  0.19],-0.05488717574792164,0.628695213799731,[-0.27  0.17],82.0
Fz_beta_spectral_flatness,-0.03698579707351565,0.7446392219878675,[-0.25  0.18],-0.05997281522266359,0.5971892188848167,[-0.28  0.16],82.0
Fz_beta_spectral_edge_frequency,,,,,,,82.0
Fz_beta_spectral_diff,0.03916080888845699,0.7301811212752419,[-0.18  0.26],0.08712547715161986,0.44220664548510435,[-0.14  0.3 ],82.0
Fz_lowgamma_relative_power,0.08720275482407831,0.4418004020410702,[-0.14  0.3 ],0.059640831098366515,0.5992242791575326,[-0.16  0.28],82.0
Fz_lowgamma_spectral_entropy,-0.04368611365699935,0.7004044296956351,[-0.26  0.18],-0.023699998112901674,0.8347040868383852,[-0.24  0.2 ],82.0
Fz_lowgamma_spectral_flatness,-0.049506255589798286,0.66276707572435,[-0.27  0.17],-0.029389587827995986,0.7957994397192002,[-0.25  0.19],82.0
Fz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fz_lowgamma_spectral_diff,0.022732069340996783,0.8413650991462719,[-0.2   0.24],0.06094405626308845,0.591253297226177,[-0.16  0.28],82.0
O1_delta_relative_power,0.08126177410016897,0.47363664527545146,[-0.14  0.3 ],-0.036846248482975574,0.7455699335197448,[-0.25  0.18],82.0
O1_delta_spectral_entropy,0.185328418906098,0.09979866396508268,[-0.04  0.39],0.1167314521605201,0.3024583135469508,[-0.11  0.33],82.0
O1_delta_spectral_flatness,0.18528365340466033,0.09988201071815987,[-0.04  0.39],0.11880651362918865,0.29388531098232096,[-0.1   0.33],82.0
O1_delta_spectral_edge_frequency,,,,,,,82.0
O1_delta_spectral_diff,0.11158442624562889,0.3244200708453243,[-0.11  0.32],0.05889351666418533,0.6038165459475334,[-0.16  0.28],82.0
O1_theta_relative_power,-0.24377860749225538,0.029324620060409864,[-0.44 -0.03],-0.25826399553836593,0.020721682666406914,[-0.45 -0.04],82.0
O1_theta_spectral_entropy,-0.1679763706679604,0.13638593701940185,[-0.37  0.05],-0.07069263273699983,0.5332036462477876,[-0.29  0.15],82.0
O1_theta_spectral_flatness,-0.1665280865271879,0.13984711404832786,[-0.37  0.06],-0.07153957377844049,0.5282971516163173,[-0.29  0.15],82.0
O1_theta_spectral_edge_frequency,,,,,,,82.0
O1_theta_spectral_diff,0.139121353434543,0.21841620871605433,[-0.08  0.35],0.14226059437166663,0.20810077947709685,[-0.08  0.35],82.0
O1_lowalpha_relative_power,-0.027778516057181835,0.8067697156820307,[-0.25  0.19],0.0006657979117680907,0.9953233440447251,[-0.22  0.22],82.0
O1_lowalpha_spectral_entropy,-0.07914393104246599,0.4852775394720469,[-0.29  0.14],-0.08015116846866187,0.4797223196824686,[-0.29  0.14],82.0
O1_lowalpha_spectral_flatness,-0.07938497585285507,0.4839450034753945,[-0.29  0.14],-0.08061956589267652,0.4771506019433974,[-0.3   0.14],82.0
O1_lowalpha_spectral_edge_frequency,,,,,,,82.0
O1_lowalpha_spectral_diff,-0.17276668268359138,0.1253989227413136,[-0.38  0.05],-0.1298976108917043,0.25079217732219056,[-0.34  0.09],82.0
O1_highalpha_relative_power,0.004643381866227017,0.9673929705103874,[-0.22  0.22],-0.01034651020804954,0.9274227126237601,[-0.23  0.21],82.0
O1_highalpha_spectral_entropy,-0.19598008224495267,0.08146482266826902,[-0.4   0.02],-0.14168074399482414,0.20997958052251017,[-0.35  0.08],82.0
O1_highalpha_spectral_flatness,-0.19460791497113383,0.08366401345094975,[-0.4   0.03],-0.13929917117621765,0.21782245358717334,[-0.35  0.08],82.0
O1_highalpha_spectral_edge_frequency,,,,,,,82.0
O1_highalpha_spectral_diff,0.15887683024891214,0.15924039622457542,[-0.06  0.37],0.11515224916671266,0.30909092416117606,[-0.11  0.33],82.0
O1_beta_relative_power,-0.05892637004236198,0.6036143355471408,[-0.28  0.16],-0.06810541630337803,0.5483304496653933,[-0.28  0.15],82.0
O1_beta_spectral_entropy,-0.15735711652110382,0.16331907024508083,[-0.36  0.06],-0.12482457526030817,0.2699338826225601,[-0.34  0.1 ],82.0
O1_beta_spectral_flatness,-0.1572128559955958,0.16371021983416298,[-0.36  0.06],-0.12477809065165604,0.27011370281855274,[-0.34  0.1 ],82.0
O1_beta_spectral_edge_frequency,,,,,,,82.0
O1_beta_spectral_diff,0.01681686774918005,0.8822971721540876,[-0.2   0.24],0.06989173072753581,0.5378641195756165,[-0.15  0.29],82.0
O1_lowgamma_relative_power,0.07699911047665156,0.49721977106969784,[-0.15  0.29],0.03812272977281285,0.7370702422468206,[-0.18  0.26],82.0
O1_lowgamma_spectral_entropy,-0.1462089195292661,0.19562486237660678,[-0.35  0.08],-0.26620842504194114,0.016995390028675263,[-0.46 -0.05],82.0
O1_lowgamma_spectral_flatness,-0.1445626760502856,0.20075966741031778,[-0.35  0.08],-0.2615690731620542,0.019094255790394695,[-0.46 -0.04],82.0
O1_lowgamma_spectral_edge_frequency,,,,,,,82.0
O1_lowgamma_spectral_diff,-0.07137095205038502,0.5292722090565183,[-0.29  0.15],0.012699628856683956,0.910977471024084,[-0.21  0.23],82.0
O2_delta_relative_power,-0.0183496183371234,0.8716567054411337,[-0.24  0.2 ],-0.06319439486742874,0.5776032071665285,[-0.28  0.16],82.0
O2_delta_spectral_entropy,0.0733284445319664,0.5180085417302307,[-0.15  0.29],0.038586271774505236,0.7339913883917919,[-0.18  0.26],82.0
O2_delta_spectral_flatness,0.07775048727145312,0.4930187626525594,[-0.14  0.29],0.050370434893172035,0.657246418779901,[-0.17  0.27],82.0
O2_delta_spectral_edge_frequency,,,,,,,82.0
O2_delta_spectral_diff,0.0610936085895838,0.5903416483258803,[-0.16  0.28],0.03745591088961879,0.7415065210741056,[-0.18  0.26],82.0
O2_theta_relative_power,-0.2332888288297942,0.03728879278123299,[-0.43 -0.01],-0.27183760321160144,0.014717953410985805,[-0.46 -0.06],82.0
O2_theta_spectral_entropy,-0.07967477034468175,0.4823455511596234,[-0.29  0.14],-0.0809771657066602,0.47519220656317473,[-0.3   0.14],82.0
O2_theta_spectral_flatness,-0.07860623425950014,0.488257023117856,[-0.29  0.14],-0.07937269382441747,0.48401285348991196,[-0.29  0.14],82.0
O2_theta_spectral_edge_frequency,,,,,,,82.0
O2_theta_spectral_diff,0.07948186513177027,0.48340993225618223,[-0.14  0.29],0.07670948954331445,0.4988440433275203,[-0.15  0.29],82.0
O2_lowalpha_relative_power,-0.04269463582587734,0.7068917199888375,[-0.26  0.18],-0.023562643377530616,0.8356486270211461,[-0.24  0.2 ],82.0
O2_lowalpha_spectral_entropy,-0.050523231972731966,0.6562721960933982,[-0.27  0.17],0.03254877962532167,0.7744039113400384,[-0.19  0.25],82.0
O2_lowalpha_spectral_flatness,-0.05026237080481817,0.6579357723658434,[-0.27  0.17],0.03426670650366217,0.7628383356107291,[-0.19  0.25],82.0
O2_lowalpha_spectral_edge_frequency,,,,,,,82.0
O2_lowalpha_spectral_diff,-0.23516400111830982,0.03574541668213522,[-0.43 -0.02],-0.25661485660350963,0.02157712391668439,[-0.45 -0.04],82.0
O2_highalpha_relative_power,0.08736317131000489,0.4409577727666707,[-0.13  0.3 ],0.07504045304168591,0.508258071055879,[-0.15  0.29],82.0
O2_highalpha_spectral_entropy,-0.07787444234352861,0.4923275163718326,[-0.29  0.14],0.00011708768890191648,0.9991775555202813,[-0.22  0.22],82.0
O2_highalpha_spectral_flatness,-0.07797928176333993,0.49174326828286863,[-0.29  0.14],0.0009455316847456322,0.9933584935311031,[-0.22  0.22],82.0
O2_highalpha_spectral_edge_frequency,,,,,,,82.0
O2_highalpha_spectral_diff,0.06806075656872616,0.5485933773857197,[-0.15  0.28],0.020465257316196344,0.8570075047053367,[-0.2   0.24],82.0
O2_beta_relative_power,-0.03353063123178318,0.7677876145448077,[-0.25  0.19],-0.06160293757902612,0.5872416260762563,[-0.28  0.16],82.0
O2_beta_spectral_entropy,-0.06552251194495942,0.5636364134078041,[-0.28  0.16],-0.040184413369419594,0.7234088984986194,[-0.26  0.18],82.0
O2_beta_spectral_flatness,-0.06541848685040383,0.5642570572483916,[-0.28  0.16],-0.03214383312682203,0.7771373970984183,[-0.25  0.19],82.0
O2_beta_spectral_edge_frequency,,,,,,,82.0
O2_beta_spectral_diff,0.022247043741160797,0.8447071317592867,[-0.2   0.24],0.05647271595912548,0.6187976929318977,[-0.17  0.27],82.0
O2_lowgamma_relative_power,0.08776732101558643,0.43883888031651463,[-0.13  0.3 ],0.0905868205234496,0.4242172470535355,[-0.13  0.3 ],82.0
O2_lowgamma_spectral_entropy,-0.022477267209920007,0.8431204486232641,[-0.24  0.2 ],-0.020562578278464885,0.8563347519805609,[-0.24  0.2 ],82.0
O2_lowgamma_spectral_flatness,-0.02362532386470254,0.8352175664494929,[-0.24  0.2 ],-0.020786358625975294,0.8547882097558996,[-0.24  0.2 ],82.0
O2_lowgamma_spectral_edge_frequency,,,,,,,82.0
O2_lowgamma_spectral_diff,-0.039911874205997205,0.7252099839007677,[-0.26  0.18],0.04071170401697223,0.7199285471975163,[-0.18  0.26],82.0
P3_delta_relative_power,0.14082311041347242,0.21278046442388152,[-0.08  0.35],0.1972119794237305,0.07952986104672637,[-0.02  0.4 ],82.0
P3_delta_spectral_entropy,0.07734808779102847,0.49526628841395115,[-0.14  0.29],-0.04984869229791673,0.6605773089905915,[-0.27  0.17],82.0
P3_delta_spectral_flatness,0.07901781002820493,0.4859755330314427,[-0.14  0.29],-0.04823264586575533,0.6709360873957757,[-0.27  0.17],82.0
P3_delta_spectral_edge_frequency,,,,,,,82.0
P3_delta_spectral_diff,-0.017442634464027603,0.8779504273019679,[-0.24  0.2 ],-0.07192308486117348,0.5260828398551203,[-0.29  0.15],82.0
P3_theta_relative_power,-0.1572561599511909,0.16359273235945596,[-0.36  0.06],-0.1736906099291151,0.12335990140514441,[-0.38  0.05],82.0
P3_theta_spectral_entropy,-0.20735982935819608,0.06494915247485211,[-0.41  0.01],-0.08898372945324624,0.4324961791758991,[-0.3   0.13],82.0
P3_theta_spectral_flatness,-0.20683091289817657,0.06565151265111953,[-0.41  0.01],-0.08839343664743125,0.4355676115058913,[-0.3   0.13],82.0
P3_theta_spectral_edge_frequency,,,,,,,82.0
P3_theta_spectral_diff,0.1795383916562952,0.11103806913691977,[-0.04  0.38],0.12914070698473376,0.2535875743630711,[-0.09  0.34],82.0
P3_lowalpha_relative_power,-0.009155592881593825,0.9357577175475658,[-0.23  0.21],0.0584093596998583,0.6067999541152915,[-0.16  0.27],82.0
P3_lowalpha_spectral_entropy,-0.009677684814531982,0.9321027915499209,[-0.23  0.21],-0.006819108329317669,0.952129575668657,[-0.23  0.21],82.0
P3_lowalpha_spectral_flatness,-0.006909251298060127,0.9514975282256875,[-0.23  0.21],-0.0071294614687515455,0.9499536267446049,[-0.23  0.21],82.0
P3_lowalpha_spectral_edge_frequency,,,,,,,82.0
P3_lowalpha_spectral_diff,-0.00809517183102263,0.9431852472397451,[-0.23  0.21],-0.023806405621672046,0.8339725204842656,[-0.24  0.2 ],82.0
P3_highalpha_relative_power,-0.012957070697357076,0.909180428406912,[-0.23  0.21],-0.002236853785429007,0.9842889393798933,[-0.22  0.22],82.0
P3_highalpha_spectral_entropy,-0.10502656317981866,0.35383869858279315,[-0.32  0.12],-0.12565156320050594,0.26674823415596466,[-0.34  0.1 ],82.0
P3_highalpha_spectral_flatness,-0.10612075819511906,0.3488185577899213,[-0.32  0.12],-0.12870217126648967,0.25521687116885666,[-0.34  0.09],82.0
P3_highalpha_spectral_edge_frequency,,,,,,,82.0
P3_highalpha_spectral_diff,0.11060955644081936,0.3286915979403253,[-0.11  0.32],0.16279394664336258,0.1490765235132642,[-0.06  0.37],82.0
P3_beta_relative_power,-0.006044117427548924,0.9575646881046096,[-0.23  0.21],-0.003053245777500924,0.9785559941868134,[-0.22  0.22],82.0
P3_beta_spectral_entropy,-0.11673945948784617,0.30242492135671933,[-0.33  0.11],-0.11083817816986347,0.32768666502495614,[-0.32  0.11],82.0
P3_beta_spectral_flatness,-0.1216761004228308,0.2822956307221573,[-0.33  0.1 ],-0.11633992826078335,0.30409398190772974,[-0.33  0.11],82.0
P3_beta_spectral_edge_frequency,,,,,,,82.0
P3_beta_spectral_diff,-0.022952622177049423,0.8398463192096912,[-0.24  0.2 ],0.034203636549071936,0.763262041096145,[-0.19  0.25],82.0
P3_lowgamma_relative_power,0.1500247224692443,0.18408747322886448,[-0.07  0.36],0.09080836749288798,0.4230802910959023,[-0.13  0.3 ],82.0
P3_lowgamma_spectral_entropy,-0.16622197894599722,0.14058707521368785,[-0.37  0.06],-0.16109787109704168,0.1534160985506107,[-0.37  0.06],82.0
P3_lowgamma_spectral_flatness,-0.1703027239157675,0.130962572257384,[-0.38  0.05],-0.16400282927340945,0.14604002147453898,[-0.37  0.06],82.0
P3_lowgamma_spectral_edge_frequency,,,,,,,82.0
P3_lowgamma_spectral_diff,-0.07472376033091173,0.5100545997730992,[-0.29  0.15],-0.02859708529451927,0.801191027002508,[-0.25  0.19],82.0
P4_delta_relative_power,0.0433884511067299,0.7023498261775561,[-0.18  0.26],0.039038237535291884,0.7309934568295251,[-0.18  0.26],82.0
P4_delta_spectral_entropy,0.06153799781667067,0.5876364695116896,[-0.16  0.28],0.016147773725153594,0.8869487254295317,[-0.2   0.24],82.0
P4_delta_spectral_flatness,0.06705077249639603,0.5545557578295526,[-0.15  0.28],0.018005955310319247,0.8740405284182972,[-0.2   0.24],82.0
P4_delta_spectral_edge_frequency,,,,,,,82.0
P4_delta_spectral_diff,-0.1149159575776759,0.31009138878960113,[-0.33  0.11],-0.14747319332046493,0.19174604957603542,[-0.36  0.07],82.0
P4_theta_relative_power,-0.16721024259384235,0.1382086985270066,[-0.37  0.05],-0.13138581667390162,0.24535762488105645,[-0.34  0.09],82.0
P4_theta_spectral_entropy,-0.1443419624913713,0.20145536022443164,[-0.35  0.08],0.011618344720698918,0.9185300216366761,[-0.21  0.23],82.0
P4_theta_spectral_flatness,-0.1458793028177245,0.19664533667410503,[-0.35  0.08],0.012858884324155858,0.9098657536266944,[-0.21  0.23],82.0
P4_theta_spectral_edge_frequency,,,,,,,82.0
P4_theta_spectral_diff,-0.0059069875227230895,0.9585266066250474,[-0.23  0.21],-0.04660563714745507,0.6814274482988265,[-0.26  0.17],82.0
P4_lowalpha_relative_power,0.03719693838606355,0.7432317220836635,[-0.18  0.25],0.07627731123102073,0.5012729481976785,[-0.15  0.29],82.0
P4_lowalpha_spectral_entropy,0.08310285130978114,0.46364066102709245,[-0.14  0.3 ],-0.0035284773890761627,0.9752192591943496,[-0.22  0.22],82.0
P4_lowalpha_spectral_flatness,0.08146522939494033,0.47252632126510963,[-0.14  0.3 ],-0.002079488527377493,0.9853941050566721,[-0.22  0.22],82.0
P4_lowalpha_spectral_edge_frequency,,,,,,,82.0
P4_lowalpha_spectral_diff,-0.02700283713288976,0.8120650147014964,[-0.25  0.19],-0.01359769241083442,0.9047106402142525,[-0.23  0.21],82.0
P4_highalpha_relative_power,0.020724817679708678,0.855213463926688,[-0.2   0.24],0.02779743643057007,0.8066406600636762,[-0.19  0.25],82.0
P4_highalpha_spectral_entropy,-0.06392372552235465,0.573210669163587,[-0.28  0.16],-0.08250445639964014,0.4668768968790712,[-0.3   0.14],82.0
P4_highalpha_spectral_flatness,-0.06334863597387497,0.5766729650992206,[-0.28  0.16],-0.08234025914435608,0.46776705106296335,[-0.3   0.14],82.0
P4_highalpha_spectral_edge_frequency,,,,,,,82.0
P4_highalpha_spectral_diff,0.1053398982752889,0.35239657098838406,[-0.12  0.32],0.13120785140957458,0.24600321039648207,[-0.09  0.34],82.0
P4_beta_relative_power,-0.06975025049534087,0.5386894766277041,[-0.29  0.15],-0.05286832435958194,0.6413927672114428,[-0.27  0.17],82.0
P4_beta_spectral_entropy,-0.11487094855183709,0.31028219563037573,[-0.33  0.11],-0.10831194857566559,0.33889960317225065,[-0.32  0.11],82.0
P4_beta_spectral_flatness,-0.11642976212966175,0.3037181748899901,[-0.33  0.11],-0.11622787287113748,0.3045631737522123,[-0.33  0.11],82.0
P4_beta_spectral_edge_frequency,,,,,,,82.0
P4_beta_spectral_diff,0.05110366599562638,0.6525766258236012,[-0.17  0.27],0.07309112591546724,0.5193675985313955,[-0.15  0.29],82.0
P4_lowgamma_relative_power,-0.06287491394347784,0.5795322257072184,[-0.28  0.16],-0.09692360741751684,0.3923943029857919,[-0.31  0.13],82.0
P4_lowgamma_spectral_entropy,-0.10521165706911366,0.3529863607401629,[-0.32  0.12],-0.11831386954494344,0.29590602788715475,[-0.33  0.1 ],82.0
P4_lowgamma_spectral_flatness,-0.10740363381949221,0.3429895680763425,[-0.32  0.12],-0.12527507785215258,0.2681953383176125,[-0.34  0.1 ],82.0
P4_lowgamma_spectral_edge_frequency,,,,,,,82.0
P4_lowgamma_spectral_diff,0.027992256560635056,0.8053120953625835,[-0.19  0.25],0.014442214196061847,0.89882273037844,[-0.21  0.23],82.0
Pz_delta_relative_power,0.03387944549835737,0.7654410594944792,[-0.19  0.25],-0.008233179672073218,0.9422183081201049,[-0.23  0.21],82.0
Pz_delta_spectral_entropy,0.13770387737552317,0.22319013382976038,[-0.08  0.35],0.1021209010351862,0.3673857107312194,[-0.12  0.31],82.0
Pz_delta_spectral_flatness,0.13987541649070587,0.21590612150067348,[-0.08  0.35],0.111585932572023,0.32441349821604315,[-0.11  0.32],82.0
Pz_delta_spectral_edge_frequency,,,,,,,82.0
Pz_delta_spectral_diff,0.17173850878694386,0.1276981773198022,[-0.05  0.38],0.1730542308104263,0.12476158904713099,[-0.05  0.38],82.0
Pz_theta_relative_power,-0.042058019366510296,0.7110682010214231,[-0.26  0.18],-0.02355779207468038,0.8356819919820615,[-0.24  0.2 ],82.0
Pz_theta_spectral_entropy,-0.023560244038322218,0.8356651285024077,[-0.24  0.2 ],0.17101245993514888,0.12934107580018386,[-0.05  0.38],82.0
Pz_theta_spectral_flatness,-0.024143703070444198,0.8316544879697977,[-0.24  0.2 ],0.17651877083016582,0.11727603415890249,[-0.04  0.38],82.0
Pz_theta_spectral_edge_frequency,,,,,,,82.0
Pz_theta_spectral_diff,0.12867001388037438,0.25533662607822144,[-0.09  0.34],0.09751654827560519,0.3894910765816577,[-0.12  0.31],82.0
Pz_lowalpha_relative_power,-0.08773213856150144,0.43902310803809375,[-0.3   0.13],-0.0847404891447276,0.45484697682829633,[-0.3   0.14],82.0
Pz_lowalpha_spectral_entropy,0.07247298721903962,0.5229159572629813,[-0.15  0.29],0.023589855155949264,0.835461482688176,[-0.2   0.24],82.0
Pz_lowalpha_spectral_flatness,0.07180905727013717,0.5267407247942715,[-0.15  0.29],0.022851284438894847,0.8405440830173302,[-0.2   0.24],82.0
Pz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Pz_lowalpha_spectral_diff,-0.09420481793547869,0.4058702603922567,[-0.31  0.13],-0.11325913949861494,0.3171652243072873,[-0.32  0.11],82.0
Pz_highalpha_relative_power,0.07299728620427279,0.5199054895619765,[-0.15  0.29],0.06258373324988206,0.5812929456964375,[-0.16  0.28],82.0
Pz_highalpha_spectral_entropy,0.058574626453098674,0.605780843076396,[-0.16  0.27],0.11393369575439063,0.31427275979453684,[-0.11  0.33],82.0
Pz_highalpha_spectral_flatness,0.05711292358765841,0.6148202860171502,[-0.16  0.27],0.12015696815834749,0.28839268473042146,[-0.1   0.33],82.0
Pz_highalpha_spectral_edge_frequency,,,,,,,82.0
Pz_highalpha_spectral_diff,0.07314125613420419,0.5190803666277222,[-0.15  0.29],0.12306548975017943,0.2767948814220208,[-0.1   0.33],82.0
Pz_beta_relative_power,-0.009527199322165334,0.9331561307723897,[-0.23  0.21],0.014576030039400282,0.8978902742362885,[-0.21  0.23],82.0
Pz_beta_spectral_entropy,-0.07200909288087093,0.52558688710542,[-0.29  0.15],-0.04221610829363109,0.7100302691100362,[-0.26  0.18],82.0
Pz_beta_spectral_flatness,-0.07212020578184752,0.5249465180458321,[-0.29  0.15],-0.04686796980208863,0.6797317058807368,[-0.26  0.17],82.0
Pz_beta_spectral_edge_frequency,,,,,,,82.0
Pz_beta_spectral_diff,0.05723858748673131,0.6140408732153803,[-0.16  0.27],0.07857782834345661,0.4884146944502553,[-0.14  0.29],82.0
Pz_lowgamma_relative_power,0.02334308511677484,0.8371589342101787,[-0.2   0.24],0.017493478537491197,0.8775974072868798,[-0.2   0.24],82.0
Pz_lowgamma_spectral_entropy,-0.12393256311124756,0.27339858684550017,[-0.33  0.1 ],-0.07262777311414688,0.5220262812441927,[-0.29  0.15],82.0
Pz_lowgamma_spectral_flatness,-0.1214112334777158,0.28335246062732594,[-0.33  0.1 ],-0.06929567729583017,0.541345540139101,[-0.28  0.15],82.0
Pz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Pz_lowgamma_spectral_diff,-0.0062655251636030045,0.9560117184392272,[-0.23  0.21],0.024837577951868604,0.8268904575935275,[-0.2   0.24],82.0
T3_delta_relative_power,0.15862756233287345,0.1599041597982885,[-0.06  0.37],0.2172102186387278,0.05294302708747707,[-0.    0.42],82.0
T3_delta_spectral_entropy,0.19742226300958746,0.0792032564876371,[-0.02  0.4 ],0.15612997095742326,0.16666849477224757,[-0.07  0.36],82.0
T3_delta_spectral_flatness,0.19596781734379876,0.08148427400306651,[-0.02  0.4 ],0.15421342334438964,0.17200048214768177,[-0.07  0.36],82.0
T3_delta_spectral_edge_frequency,,,,,,,82.0
T3_delta_spectral_diff,0.06876889006282806,0.544431549270592,[-0.15  0.28],0.022203803242072554,0.8450052112126057,[-0.2   0.24],82.0
T3_theta_relative_power,0.020635881824997423,0.8558280925219127,[-0.2   0.24],0.05771426280848515,0.6110944398441926,[-0.16  0.27],82.0
T3_theta_spectral_entropy,0.031297075352216146,0.7828619299507447,[-0.19  0.25],0.0659614431064136,0.5610211817329223,[-0.16  0.28],82.0
T3_theta_spectral_flatness,0.03170357840391285,0.7801122935367114,[-0.19  0.25],0.0696893498850141,0.5390449457893758,[-0.15  0.29],82.0
T3_theta_spectral_edge_frequency,,,,,,,82.0
T3_theta_spectral_diff,-0.020060773545463585,0.859804674830394,[-0.24  0.2 ],-0.010489102173391537,0.9264252439645877,[-0.23  0.21],82.0
