feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
F8_lowgamma_spectral_diff,-0.07155027564004834,0.5282352982509286,[-0.29  0.15],-0.13657007792176037,0.22706100531548798,[-0.35  0.09],82.0
Fp1_delta_relative_power,0.23916226404167018,0.03263244855639322,[0.02 0.44],0.22350632976864718,0.04626944517130425,[0.   0.42],82.0
Fp1_delta_spectral_entropy,-0.06899347276645701,0.5431148577833895,[-0.28  0.15],-0.04482475160272015,0.6929806401714994,[-0.26  0.18],82.0
Fp1_delta_spectral_flatness,-0.065686605520796,0.5626580399728351,[-0.28  0.16],-0.04313668824321453,0.7039967362612296,[-0.26  0.18],82.0
Fp1_delta_spectral_edge_frequency,,,,,,,82.0
Fp1_delta_spectral_diff,0.010136849484349496,0.9288895477737809,[-0.21  0.23],0.09095957802102639,0.4223052999982463,[-0.13  0.3 ],82.0
Fp1_theta_relative_power,-0.09149326637693415,0.4195765454633721,[-0.31  0.13],-0.011700027447296809,0.9179592240763688,[-0.23  0.21],82.0
Fp1_theta_spectral_entropy,-0.3263547615517773,0.003132659366328767,[-0.51 -0.11],-0.16731903974089457,0.1379487342253857,[-0.37  0.05],82.0
Fp1_theta_spectral_flatness,-0.32543757958707026,0.003223032809013463,[-0.51 -0.11],-0.1662555835301207,0.1405056980766725,[-0.37  0.06],82.0
Fp1_theta_spectral_edge_frequency,,,,,,,82.0
Fp1_theta_spectral_diff,-0.0629278083601326,0.5792126457524942,[-0.28  0.16],0.006669479624527126,0.9531787789603624,[-0.21  0.23],82.0
Fp1_lowalpha_relative_power,0.21868222354260575,0.05131608202158532,[-0.    0.42],0.171851933563793,0.12744296439560673,[-0.05  0.38],82.0
Fp1_lowalpha_spectral_entropy,0.1683358797208745,0.13553689616042267,[-0.05  0.37],0.1847926697791841,0.10079972636525028,[-0.04  0.39],82.0
Fp1_lowalpha_spectral_flatness,0.16830333259809205,0.13561359643395315,[-0.05  0.37],0.18819502619129114,0.09457380904689565,[-0.03  0.39],82.0
Fp1_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fp1_lowalpha_spectral_diff,-0.1438420686064049,0.2030374047072758,[-0.35  0.08],-0.09219034813896129,0.41602771341220446,[-0.31  0.13],82.0
Fp1_highalpha_relative_power,-0.0057858637072072654,0.9593762973043616,[-0.23  0.21],0.04748125364617689,0.6757735884997353,[-0.17  0.26],82.0
Fp1_highalpha_spectral_entropy,-0.23398640825003927,0.03670827016130461,[-0.43 -0.02],-0.0510817690583549,0.6527158906566044,[-0.27  0.17],82.0
Fp1_highalpha_spectral_flatness,-0.23182867757043651,0.03852875499398521,[-0.43 -0.01],-0.048059205131728726,0.6720515299292561,[-0.26  0.17],82.0
Fp1_highalpha_spectral_edge_frequency,,,,,,,82.0
Fp1_highalpha_spectral_diff,0.1753529944778603,0.11975522449932162,[-0.05  0.38],0.12564029909104515,0.26679145364826706,[-0.1   0.34],82.0
Fp1_beta_relative_power,-0.07911416811300329,0.48544220893181533,[-0.29  0.14],-0.07082916220299797,0.5324111795205098,[-0.29  0.15],82.0
Fp1_beta_spectral_entropy,-0.22333828971398337,0.046438076390249494,[-0.42 -0.  ],-0.13149846200470966,0.24494959627828722,[-0.34  0.09],82.0
Fp1_beta_spectral_flatness,-0.2302837083162969,0.039877968088283776,[-0.43 -0.01],-0.13275668692544623,0.24042372469046455,[-0.34  0.09],82.0
Fp1_beta_spectral_edge_frequency,,,,,,,82.0
Fp1_beta_spectral_diff,0.26516076998372634,0.017451143827399502,[0.05 0.46],0.25842322325877004,0.020640644439303635,[0.04 0.45],82.0
Fp1_lowgamma_relative_power,-0.1710475086475151,0.12926139983619264,[-0.38  0.05],-0.19687010074435846,0.08006314505299182,[-0.4   0.02],82.0
Fp1_lowgamma_spectral_entropy,-0.3600994697042561,0.0010346038942719484,[-0.54 -0.15],-0.3353992397218865,0.0023555746964668413,[-0.52 -0.12],82.0
Fp1_lowgamma_spectral_flatness,-0.3599240224893037,0.001040912008822413,[-0.54 -0.15],-0.33714201112933273,0.0022274823835601648,[-0.52 -0.13],82.0
Fp1_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fp1_lowgamma_spectral_diff,-0.037322193871905406,0.7423971472609452,[-0.25  0.18],-0.045984919604306264,0.6854461015767843,[-0.26  0.18],82.0
Fp2_delta_relative_power,0.23119131210730592,0.03908068002312835,[0.01 0.43],0.19202415771640446,0.08793278800507598,[-0.03  0.4 ],82.0
Fp2_delta_spectral_entropy,-0.006750808538270193,0.9526084869277585,[-0.23  0.21],-0.008737767418542335,0.9386836822102504,[-0.23  0.21],82.0
Fp2_delta_spectral_flatness,-0.008959921567543194,0.9371278688076865,[-0.23  0.21],-0.01419694527785054,0.9005321690849043,[-0.23  0.21],82.0
Fp2_delta_spectral_edge_frequency,,,,,,,82.0
Fp2_delta_spectral_diff,0.004996146945838465,0.9649172736125152,[-0.21  0.22],0.06119870441874531,0.5897013796277879,[-0.16  0.28],82.0
Fp2_theta_relative_power,-0.07657325763279386,0.49960902380171857,[-0.29  0.15],-0.027876078012333334,0.8061043022264777,[-0.25  0.19],82.0
Fp2_theta_spectral_entropy,-0.3605656016620106,0.0010180124977160337,[-0.54 -0.15],-0.19764785549872127,0.07885406490069363,[-0.4   0.02],82.0
Fp2_theta_spectral_flatness,-0.35901297740339494,0.0010742327580608381,[-0.54 -0.15],-0.19863204887648783,0.0773449877314192,[-0.4   0.02],82.0
Fp2_theta_spectral_edge_frequency,,,,,,,82.0
Fp2_theta_spectral_diff,-0.021081303781117385,0.8527506850572528,[-0.24  0.2 ],0.012136188168150134,0.9149120488876477,[-0.21  0.23],82.0
Fp2_lowalpha_relative_power,0.20634231010622706,0.06630578291101845,[-0.01  0.41],0.17856424311806515,0.11302175939611792,[-0.04  0.38],82.0
Fp2_lowalpha_spectral_entropy,0.19797096984478782,0.07835606100496291,[-0.02  0.4 ],0.16603329431151037,0.1410446556251373,[-0.06  0.37],82.0
Fp2_lowalpha_spectral_flatness,0.19603019100276217,0.08138539182077413,[-0.02  0.4 ],0.17317940592817962,0.12448492073500195,[-0.05  0.38],82.0
Fp2_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fp2_lowalpha_spectral_diff,-0.09686980065812474,0.3926583931952976,[-0.31  0.13],-0.06285660711640809,0.5796428516449486,[-0.28  0.16],82.0
Fp2_highalpha_relative_power,0.009229167274195139,0.9352425748670712,[-0.21  0.23],0.025723367613484444,0.8208178612855415,[-0.2   0.24],82.0
Fp2_highalpha_spectral_entropy,-0.2542589820944341,0.022851344344400018,[-0.45 -0.04],-0.08827507791962656,0.4361849413269261,[-0.3   0.13],82.0
Fp2_highalpha_spectral_flatness,-0.2512023377179608,0.02459966463760483,[-0.45 -0.03],-0.08912097163695884,0.43178384178916007,[-0.3   0.13],82.0
Fp2_highalpha_spectral_edge_frequency,,,,,,,82.0
Fp2_highalpha_spectral_diff,0.17977775060176768,0.11055480426498698,[-0.04  0.38],0.11195622146882,0.3228003776086886,[-0.11  0.32],82.0
Fp2_beta_relative_power,-0.09849207327376475,0.38474257340557816,[-0.31  0.12],-0.117106587043216,0.3008965073059366,[-0.33  0.11],82.0
Fp2_beta_spectral_entropy,-0.14481480310158465,0.1999670643583323,[-0.35  0.08],-0.08217835274776424,0.46864568811747176,[-0.3   0.14],82.0
Fp2_beta_spectral_flatness,-0.15694273068049963,0.16444450180183598,[-0.36  0.07],-0.07492317000540327,0.5089230124675053,[-0.29  0.15],82.0
Fp2_beta_spectral_edge_frequency,,,,,,,82.0
Fp2_beta_spectral_diff,0.3125865567690141,0.004758173092773783,[0.1 0.5],0.2683616683227123,0.016090748256035264,[0.05 0.46],82.0
Fp2_lowgamma_relative_power,-0.1821094741850993,0.10593188056574503,[-0.39  0.04],-0.16659729419150787,0.1396802247778446,[-0.37  0.06],82.0
Fp2_lowgamma_spectral_entropy,-0.35712012277540867,0.0011465744713859297,[-0.53 -0.15],-0.24239648014279058,0.030283918242673277,[-0.44 -0.02],82.0
Fp2_lowgamma_spectral_flatness,-0.3584322095986813,0.001095975746109709,[-0.54 -0.15],-0.24941738862945095,0.02567221816652569,[-0.44 -0.03],82.0
Fp2_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fp2_lowgamma_spectral_diff,-0.11129103129489144,0.32570187660033656,[-0.32  0.11],-0.15279988255024177,0.17601251793076952,[-0.36  0.07],82.0
Fpz_delta_relative_power,0.19161817249149507,0.08861892622177163,[-0.03  0.39],0.18550300370781353,0.09947413246679766,[-0.04  0.39],82.0
Fpz_delta_spectral_entropy,0.015893178904327177,0.8887196853304584,[-0.2   0.23],0.02770788451358081,0.8072515380647117,[-0.19  0.25],82.0
Fpz_delta_spectral_flatness,0.017089531309186334,0.8804027421985837,[-0.2   0.24],0.026960633396477425,0.812353369645058,[-0.19  0.25],82.0
Fpz_delta_spectral_edge_frequency,,,,,,,82.0
Fpz_delta_spectral_diff,-0.03379288905117521,0.7660231489668307,[-0.25  0.19],0.019696392640190602,0.8623259962133506,[-0.2   0.24],82.0
Fpz_theta_relative_power,-0.06815264178254221,0.548052482912883,[-0.28  0.15],-0.0020213677626902005,0.985802290358806,[-0.22  0.22],82.0
Fpz_theta_spectral_entropy,-0.32444690639448953,0.003323258005443392,[-0.51 -0.11],-0.1829052839698507,0.10438897719043334,[-0.39  0.04],82.0
Fpz_theta_spectral_flatness,-0.3240686466192876,0.0033622543271390895,[-0.51 -0.11],-0.17827178377584418,0.11362261731688263,[-0.38  0.04],82.0
Fpz_theta_spectral_edge_frequency,,,,,,,82.0
Fpz_theta_spectral_diff,-0.11191184686050135,0.322993419453388,[-0.32  0.11],-0.07161209793334049,0.5278780558345018,[-0.29  0.15],82.0
Fpz_lowalpha_relative_power,0.21120498549153813,0.06002391245502529,[-0.01  0.41],0.1958216222544518,0.08171641457164913,[-0.02  0.4 ],82.0
Fpz_lowalpha_spectral_entropy,0.195892648450079,0.08160356771910819,[-0.02  0.4 ],0.19655105101579678,0.08056338558188349,[-0.02  0.4 ],82.0
Fpz_lowalpha_spectral_flatness,0.19474607333842756,0.08344047320689837,[-0.03  0.4 ],0.19978796109617772,0.07560217097573652,[-0.02  0.4 ],82.0
Fpz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fpz_lowalpha_spectral_diff,-0.045684129284764445,0.687396632099206,[-0.26  0.18],-0.00642081319030804,0.9549226144787929,[-0.23  0.21],82.0
Fpz_highalpha_relative_power,0.017990019586575815,0.8741510941436539,[-0.2   0.24],0.08394797020710958,0.4590910437736859,[-0.14  0.3 ],82.0
Fpz_highalpha_spectral_entropy,-0.20100160590426872,0.07380627677336529,[-0.4   0.02],-0.0293007178940847,0.7964035728200878,[-0.25  0.19],82.0
Fpz_highalpha_spectral_flatness,-0.19909758205295316,0.07663926277816754,[-0.4   0.02],-0.022166347861069736,0.845263428401612,[-0.24  0.2 ],82.0
Fpz_highalpha_spectral_edge_frequency,,,,,,,82.0
Fpz_highalpha_spectral_diff,0.1497135317378953,0.1850094539686408,[-0.07  0.36],0.10678640065754584,0.3457864235664514,[-0.12  0.32],82.0
Fpz_beta_relative_power,-0.08728243056429759,0.4413817715748336,[-0.3   0.14],-0.08203727493159023,0.46941202189673537,[-0.3   0.14],82.0
Fpz_beta_spectral_entropy,-0.1568343336653867,0.1647398404267309,[-0.36  0.07],-0.08887969870479905,0.43303658126759037,[-0.3   0.13],82.0
Fpz_beta_spectral_flatness,-0.16660907471389905,0.1396518318772476,[-0.37  0.06],-0.08268024317927243,0.4659249352474869,[-0.3   0.14],82.0
Fpz_beta_spectral_edge_frequency,,,,,,,82.0
Fpz_beta_spectral_diff,0.31979746227415784,0.003831794300504138,[0.11 0.5 ],0.3205814998551541,0.0037414591089124693,[0.11 0.5 ],82.0
Fpz_lowgamma_relative_power,-0.1867958804628314,0.09709646381484278,[-0.39  0.03],-0.2210067992748561,0.048830574016771384,[-0.42 -0.  ],82.0
Fpz_lowgamma_spectral_entropy,-0.3810733793534142,0.0004878315422803461,[-0.55 -0.18],-0.3316759251889466,0.0026516331649186994,[-0.51 -0.12],82.0
Fpz_lowgamma_spectral_flatness,-0.3805043175082995,0.0004982180712250583,[-0.55 -0.18],-0.33168318110250017,0.0026510251730561055,[-0.51 -0.12],82.0
Fpz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fpz_lowgamma_spectral_diff,-0.05822089109902274,0.6079630542915645,[-0.27  0.16],-0.12077696167043836,0.28589390077774013,[-0.33  0.1 ],82.0
Fz_delta_relative_power,-0.04640836341395944,0.6827036849845336,[-0.26  0.18],-0.04873655429065621,0.66769936009816,[-0.27  0.17],82.0
Fz_delta_spectral_entropy,-0.13108251156957845,0.24645859254116975,[-0.34  0.09],-0.06241411408959942,0.5823197335341375,[-0.28  0.16],82.0
Fz_delta_spectral_flatness,-0.131242158681183,0.24587866681426576,[-0.34  0.09],-0.06891372902686244,0.5435822041168074,[-0.28  0.15],82.0
Fz_delta_spectral_edge_frequency,,,,,,,82.0
Fz_delta_spectral_diff,-0.1801134053515626,0.10987986415901217,[-0.38  0.04],-0.12733561448385602,0.26033975822575584,[-0.34  0.1 ],82.0
Fz_theta_relative_power,0.006059213964412521,0.9574587948342126,[-0.21  0.23],0.04993197143617784,0.6600451967457133,[-0.17  0.27],82.0
Fz_theta_spectral_entropy,-0.14492907252259288,0.19960857844643387,[-0.35  0.08],-0.001986174082242639,0.9860494592754826,[-0.22  0.22],82.0
Fz_theta_spectral_flatness,-0.1471549451867897,0.1927171747557995,[-0.36  0.07],-0.0029904054757470696,0.9789972424301663,[-0.22  0.22],82.0
Fz_theta_spectral_edge_frequency,,,,,,,82.0
Fz_theta_spectral_diff,0.0020548227376847397,0.9855673337918538,[-0.22  0.22],0.016845948424398717,0.8820950918618189,[-0.2   0.24],82.0
Fz_lowalpha_relative_power,0.11897060166360443,0.29321427787688276,[-0.1   0.33],0.13301073587766513,0.2395169600112544,[-0.09  0.34],82.0
Fz_lowalpha_spectral_entropy,0.07368003077375078,0.5159984271351571,[-0.15  0.29],0.06768242214617419,0.5508232122548453,[-0.15  0.28],82.0
Fz_lowalpha_spectral_flatness,0.0720632077298547,0.5252749619211265,[-0.15  0.29],0.07017266049317991,0.5362270997229798,[-0.15  0.29],82.0
Fz_lowalpha_spectral_edge_frequency,,,,,,,82.0
Fz_lowalpha_spectral_diff,-0.15588068957165374,0.16735503800745913,[-0.36  0.07],-0.10501775226231014,0.3538793037046053,[-0.32  0.12],82.0
Fz_highalpha_relative_power,0.1044771852661283,0.3563760283649412,[-0.12  0.32],0.13750497449873555,0.22386583180403072,[-0.08  0.35],82.0
Fz_highalpha_spectral_entropy,0.07214451141757011,0.5248064913380992,[-0.15  0.29],0.12104234609130142,0.28482870989814274,[-0.1   0.33],82.0
Fz_highalpha_spectral_flatness,0.07510817287837293,0.5078743340151632,[-0.15  0.29],0.12208796802088134,0.2806574748903476,[-0.1   0.33],82.0
Fz_highalpha_spectral_edge_frequency,,,,,,,82.0
Fz_highalpha_spectral_diff,0.019929542737016456,0.8607125618631803,[-0.2   0.24],0.009051345332618225,0.9364876682677457,[-0.21  0.23],82.0
Fz_beta_relative_power,-0.06851877644794942,0.5458997528851377,[-0.28  0.15],-0.058294442972239104,0.6075090261203216,[-0.27  0.16],82.0
Fz_beta_spectral_entropy,0.12596448102611377,0.2655494812272283,[-0.1   0.34],0.05220218724428402,0.6456053415167995,[-0.17  0.27],82.0
Fz_beta_spectral_flatness,0.12507473126831511,0.26896756649902936,[-0.1   0.34],0.053393962681777374,0.6380766558166203,[-0.17  0.27],82.0
Fz_beta_spectral_edge_frequency,,,,,,,82.0
Fz_beta_spectral_diff,0.29099722661292937,0.008825826620953353,[0.08 0.48],0.28071103164648226,0.01166323851468964,[0.07 0.47],82.0
Fz_lowgamma_relative_power,-0.1113430742154364,0.3254742723084523,[-0.32  0.11],-0.14578939316208692,0.19692435420943918,[-0.35  0.08],82.0
Fz_lowgamma_spectral_entropy,-0.19992491951576438,0.07539777240312708,[-0.4   0.02],-0.17133032053134017,0.12861985297016415,[-0.38  0.05],82.0
Fz_lowgamma_spectral_flatness,-0.20262653386357188,0.07145551276747185,[-0.4   0.02],-0.1720315984975969,0.12703950348007712,[-0.38  0.05],82.0
Fz_lowgamma_spectral_edge_frequency,,,,,,,82.0
Fz_lowgamma_spectral_diff,-0.048459508257255327,0.6694781492153852,[-0.27  0.17],-0.06802133089551125,0.5488255410467558,[-0.28  0.15],82.0
O1_delta_relative_power,0.20662133182217252,0.06593151302072063,[-0.01  0.41],0.1375911054950098,0.22357305815473047,[-0.08  0.35],82.0
O1_delta_spectral_entropy,0.11523143516041708,0.30875611720200674,[-0.11  0.33],0.16574175090752533,0.141753885677923,[-0.06  0.37],82.0
O1_delta_spectral_flatness,0.11278379151884052,0.31921374221649745,[-0.11  0.32],0.1632136602060446,0.1480169667434675,[-0.06  0.37],82.0
O1_delta_spectral_edge_frequency,,,,,,,82.0
O1_delta_spectral_diff,0.05666765444862273,0.6175854350263124,[-0.17  0.27],0.12582721749218626,0.26607487368535054,[-0.1   0.34],82.0
O1_theta_relative_power,-0.16483370230968952,0.14398008835503648,[-0.37  0.06],-0.019572442133836573,0.8631839824850361,[-0.24  0.2 ],82.0
O1_theta_spectral_entropy,-0.4625446240704036,1.5626585382769147e-05,[-0.62 -0.27],-0.2558944325613543,0.021960178644451166,[-0.45 -0.04],82.0
O1_theta_spectral_flatness,-0.4607621553379403,1.7013869976419773e-05,[-0.62 -0.27],-0.25808894466049387,0.020811087733197408,[-0.45 -0.04],82.0
O1_theta_spectral_edge_frequency,,,,,,,82.0
O1_theta_spectral_diff,-0.23598356451616395,0.03508784505590465,[-0.43 -0.02],-0.19797432912807164,0.0783508966847423,[-0.4   0.02],82.0
O1_lowalpha_relative_power,0.28947162209774874,0.009204123580850543,[0.07 0.48],0.2616903392569432,0.01903668959083371,[0.04 0.46],82.0
O1_lowalpha_spectral_entropy,0.11978613414543166,0.2898941514918262,[-0.1   0.33],0.10182924072577337,0.3687627899412679,[-0.12  0.31],82.0
O1_lowalpha_spectral_flatness,0.11852102397037785,0.29505521783782007,[-0.1   0.33],0.09835356628063763,0.3854146526961102,[-0.12  0.31],82.0
O1_lowalpha_spectral_edge_frequency,,,,,,,82.0
O1_lowalpha_spectral_diff,-0.16169641302255128,0.1518740431869102,[-0.37  0.06],-0.14818541129152113,0.18958553509551807,[-0.36  0.07],82.0
O1_highalpha_relative_power,-0.0023458408418222955,0.9835235477798814,[-0.22  0.22],0.08204719717593809,0.4693581021271753,[-0.14  0.3 ],82.0
O1_highalpha_spectral_entropy,-0.29830238691683475,0.007196981392325873,[-0.49 -0.08],-0.008144217658456977,0.9428416027283032,[-0.23  0.21],82.0
O1_highalpha_spectral_flatness,-0.29920966700193796,0.0070144154134751165,[-0.49 -0.09],-0.010458028959414518,0.9266425997375765,[-0.23  0.21],82.0
O1_highalpha_spectral_edge_frequency,,,,,,,82.0
O1_highalpha_spectral_diff,0.3204694101659442,0.003754256459073098,[0.11 0.5 ],0.23427638464325343,0.03646918433590954,[0.02 0.43],82.0
O1_beta_relative_power,0.10337240318030556,0.3615124630219454,[-0.12  0.32],0.1295132482685995,0.252209057941191,[-0.09  0.34],82.0
O1_beta_spectral_entropy,-0.3101344344772723,0.005115721010414451,[-0.5 -0.1],-0.028569771803556215,0.8013770145295107,[-0.25  0.19],82.0
O1_beta_spectral_flatness,-0.3203685504719286,0.00376580500124103,[-0.5  -0.11],-0.031189629000247302,0.7835891564291091,[-0.25  0.19],82.0
O1_beta_spectral_edge_frequency,,,,,,,82.0
O1_beta_spectral_diff,0.40505884166739603,0.00019375690856467486,[0.2  0.57],0.40859303149877946,0.00016809892496113602,[0.21 0.58],82.0
O1_lowgamma_relative_power,-0.16322564818242202,0.1479867864813258,[-0.37  0.06],-0.16243377822525876,0.14999027749061425,[-0.37  0.06],82.0
O1_lowgamma_spectral_entropy,-0.46760172633028296,1.2244312183681587e-05,[-0.62 -0.28],-0.4215242044878699,9.860921712841672e-05,[-0.59 -0.22],82.0
O1_lowgamma_spectral_flatness,-0.4651103054961364,1.3814369811769393e-05,[-0.62 -0.27],-0.4236204426247049,9.025547286898852e-05,[-0.59 -0.22],82.0
O1_lowgamma_spectral_edge_frequency,,,,,,,82.0
O1_lowgamma_spectral_diff,-0.12112335761248183,0.28450407378899834,[-0.33  0.1 ],-0.13369946389423473,0.23707062131269596,[-0.34  0.09],82.0
O2_delta_relative_power,0.09497167162470135,0.40204209937768265,[-0.13  0.31],0.10370423041981985,0.3599649472299029,[-0.12  0.32],82.0
O2_delta_spectral_entropy,0.013129129820788087,0.9079796432938527,[-0.21  0.23],0.08976018420007556,0.4284748901571709,[-0.13  0.3 ],82.0
O2_delta_spectral_flatness,0.01561087822322513,0.8906840036385792,[-0.2   0.23],0.09173475386745861,0.41834516540333044,[-0.13  0.31],82.0
O2_delta_spectral_edge_frequency,,,,,,,82.0
O2_delta_spectral_diff,-0.03364293721328506,0.7670318769854937,[-0.25  0.19],0.017143899995343024,0.8800250757361441,[-0.2   0.24],82.0
O2_theta_relative_power,-0.1987771097439558,0.0771245280770691,[-0.4   0.02],-0.10180253135256619,0.36888905590551246,[-0.31  0.12],82.0
O2_theta_spectral_entropy,-0.32788064368569425,0.0029873179653318927,[-0.51 -0.12],-0.1687720870002296,0.13451210241493033,[-0.37  0.05],82.0
O2_theta_spectral_flatness,-0.32598603279516564,0.003168715726211365,[-0.51 -0.11],-0.17198430393610467,0.1271456149090748,[-0.38  0.05],82.0
O2_theta_spectral_edge_frequency,,,,,,,82.0
O2_theta_spectral_diff,-0.17109724273101073,0.1291484038974372,[-0.38  0.05],-0.1312606343476832,0.24581161369853652,[-0.34  0.09],82.0
O2_lowalpha_relative_power,0.20823879577248383,0.0637954069091529,[-0.01  0.41],0.18153985871435668,0.10704708976082378,[-0.04  0.39],82.0
O2_lowalpha_spectral_entropy,0.11609353975591427,0.3051262663838532,[-0.11  0.33],0.05714795007931379,0.6146029961728385,[-0.16  0.27],82.0
O2_lowalpha_spectral_flatness,0.11668490402272615,0.30265247641380993,[-0.11  0.33],0.06086508834994822,0.5917349298310686,[-0.16  0.28],82.0
O2_lowalpha_spectral_edge_frequency,,,,,,,82.0
O2_lowalpha_spectral_diff,-0.22679263219853554,0.043071909016190346,[-0.43 -0.01],-0.2301616761047202,0.03998619264744115,[-0.43 -0.01],82.0
O2_highalpha_relative_power,0.0001295006036998467,0.9990903650631195,[-0.22  0.22],0.08746477737970773,0.4404245280153475,[-0.13  0.3 ],82.0
O2_highalpha_spectral_entropy,-0.14317347575208733,0.20516718253347385,[-0.35  0.08],-0.050798552927814565,0.6545182174543409,[-0.27  0.17],82.0
O2_highalpha_spectral_flatness,-0.14519829067181556,0.1987658080206517,[-0.35  0.08],-0.05322805217427978,0.6391225780641909,[-0.27  0.17],82.0
O2_highalpha_spectral_edge_frequency,,,,,,,82.0
O2_highalpha_spectral_diff,0.2424096480154763,0.030274655522653966,[0.02 0.44],0.24316633386418848,0.02974637250903946,[0.02 0.44],82.0
O2_beta_relative_power,-0.019273880927085665,0.8652512731072027,[-0.24  0.2 ],0.006391708549281289,0.955126732039481,[-0.21  0.23],82.0
O2_beta_spectral_entropy,-0.1986376929892678,0.07733640055549519,[-0.4   0.02],-0.03301450229699778,0.7712635611627622,[-0.25  0.19],82.0
O2_beta_spectral_flatness,-0.20507359047263418,0.06802929869993307,[-0.41  0.02],-0.037987232599937616,0.7379710014416976,[-0.26  0.18],82.0
O2_beta_spectral_edge_frequency,,,,,,,82.0
O2_beta_spectral_diff,0.3170090553302606,0.0041690182448143815,[0.1 0.5],0.30240884560050424,0.006402790252566773,[0.09 0.49],82.0
O2_lowgamma_relative_power,-0.03837227683879212,0.7354122286011026,[-0.26  0.18],-0.043036699404597534,0.7046511929404413,[-0.26  0.18],82.0
O2_lowgamma_spectral_entropy,-0.31782513749921504,0.004067690726810405,[-0.5  -0.11],-0.42938263775516317,7.054865664555759e-05,[-0.59 -0.23],82.0
O2_lowgamma_spectral_flatness,-0.3154408197238938,0.004370058044687398,[-0.5 -0.1],-0.42655527902296264,7.965709630778477e-05,[-0.59 -0.23],82.0
O2_lowgamma_spectral_edge_frequency,,,,,,,82.0
O2_lowgamma_spectral_diff,-0.14992086744368902,0.18439479819884805,[-0.36  0.07],-0.16440685125377466,0.1450356086393632,[-0.37  0.06],82.0
P3_delta_relative_power,0.13351493099116063,0.23772437118745357,[-0.09  0.34],0.11648079184185928,0.30350483427600855,[-0.11  0.33],82.0
P3_delta_spectral_entropy,-0.1837368234136308,0.10279555821253089,[-0.39  0.04],-0.2839508786264007,0.010694225273891442,[-0.47 -0.07],82.0
P3_delta_spectral_flatness,-0.1862180619294983,0.09815353595190031,[-0.39  0.03],-0.28892915648911693,0.009342015664568342,[-0.48 -0.07],82.0
P3_delta_spectral_edge_frequency,,,,,,,82.0
P3_delta_spectral_diff,-0.2373831723216073,0.03398829554693106,[-0.43 -0.02],-0.19866841127627244,0.07728967789428808,[-0.4   0.02],82.0
P3_theta_relative_power,0.02767012229341472,0.8075091674610329,[-0.19  0.25],0.05242582847518539,0.6441898080590763,[-0.17  0.27],82.0
P3_theta_spectral_entropy,-0.36800646740278703,0.0007838714433680918,[-0.54 -0.16],-0.12040678333592622,0.2873841135879972,[-0.33  0.1 ],82.0
P3_theta_spectral_flatness,-0.36809424529882695,0.0007814291721670675,[-0.54 -0.16],-0.120652318288737,0.2863950999909981,[-0.33  0.1 ],82.0
P3_theta_spectral_edge_frequency,,,,,,,82.0
P3_theta_spectral_diff,-0.06831171294689538,0.5471167008621225,[-0.28  0.15],-0.13850684702031593,0.22047689769538872,[-0.35  0.08],82.0
P3_lowalpha_relative_power,0.2194273250193661,0.05050833156450909,[-0.    0.42],0.188415641258177,0.09418078530262969,[-0.03  0.39],82.0
P3_lowalpha_spectral_entropy,0.22222692381843887,0.04756616868808929,[0.   0.42],0.18521229207584353,0.10001498751473588,[-0.04  0.39],82.0
P3_lowalpha_spectral_flatness,0.22753700348849967,0.04237367801563083,[0.01 0.43],0.19185673983006665,0.08821522302350382,[-0.03  0.39],82.0
P3_lowalpha_spectral_edge_frequency,,,,,,,82.0
P3_lowalpha_spectral_diff,-0.0351748166120529,0.7567454111562133,[-0.25  0.19],-0.014620152626223834,0.897582849279912,[-0.23  0.21],82.0
P3_highalpha_relative_power,0.10538496499604061,0.3521894514908239,[-0.12  0.32],0.12583444464465535,0.2660471934153003,[-0.1   0.34],82.0
P3_highalpha_spectral_entropy,-0.1738862988796381,0.12293131011655815,[-0.38  0.05],-0.042059632348400475,0.7110576083417681,[-0.26  0.18],82.0
P3_highalpha_spectral_flatness,-0.173092144395072,0.1246777409509066,[-0.38  0.05],-0.042831825674039294,0.7059928218671603,[-0.26  0.18],82.0
P3_highalpha_spectral_edge_frequency,,,,,,,82.0
P3_highalpha_spectral_diff,0.15541241606113315,0.1686503339995528,[-0.07  0.36],0.12934696972499352,0.2528237050002941,[-0.09  0.34],82.0
P3_beta_relative_power,0.0627110233998712,0.5805229420054384,[-0.16  0.28],0.1072992026773,0.3434617756053774,[-0.12  0.32],82.0
P3_beta_spectral_entropy,0.12384359111907692,0.2737457947655962,[-0.1   0.33],0.13477214785449274,0.23329506639678266,[-0.09  0.34],82.0
P3_beta_spectral_flatness,0.11695567917747972,0.30152415033572066,[-0.11  0.33],0.12379043233108743,0.2739533847581581,[-0.1   0.33],82.0
P3_beta_spectral_edge_frequency,,,,,,,82.0
P3_beta_spectral_diff,0.3022013777957729,0.00644097777152938,[0.09 0.49],0.2725460637904793,0.014450925385149395,[0.06 0.46],82.0
